complaint_id,date,complaint_text,department,sentiment,city,priority_level,resolution_days,is_repeat_complaint,submission_channel,cleaned_text,processed_text,lemmatized_text,token_count,has_urgent_word,exclamation_count
CMP02222,2023-03-28,The water coming from the tap is extremely dirty and has a foul smell. Children are falling sick.,Water,Negative,Hyderabad,3,44,0,walk-in,the water coming from the tap is extremely dirty and has a foul smell children are falling sick,water coming tap extremely dirty foul smell children falling sick,water coming tap extremely dirty foul smell child falling sick,18,0,0
CMP02223,2023-06-24,Garbage dump near our society is overflowing. Rodents and mosquitoes breeding rapidly.,Sanitation,Critical/Urgent,Kolkata,5,10,0,app,garbage dump near our society is overflowing rodents and mosquitoes breeding rapidly,garbage dump near society overflowing rodents mosquitoes breeding rapidly,garbage dump near society overflowing rodent mosquito breeding rapidly,12,0,0
CMP02224,2022-09-09,A transformer on Anna Salai exploded yesterday. Still not repaired. Very dangerous situation.,Electricity,Critical/Urgent,Pune,5,5,1,app,a transformer on anna salai exploded yesterday still not repaired very dangerous situation,transformer anna salai exploded yesterday still not repaired dangerous situation,transformer anna salai exploded yesterday still not repaired dangerous situation,13,1,0
CMP02225,2023-12-13,The water tank in our area overflows daily wasting thousands of litres. Nobody is fixing it.,Water,Negative,Kolkata,4,38,0,app,the water tank in our area overflows daily wasting thousands of litres nobody is fixing it,water tank area overflows daily wasting thousands litres nobody fixing,water tank area overflow daily wasting thousand litre nobody fixing,16,0,0
CMP02226,2022-11-04,Long waiting queues at government hospital. Patients waiting since morning without help.,Healthcare,Negative,Ahmedabad,4,38,0,walk-in,long waiting queues at government hospital patients waiting since morning without help,long waiting queues government hospital patients waiting since morning without help,long waiting queue government hospital patient waiting since morning without help,12,0,0
CMP02227,2022-07-19,Entire road is waterlogged after rain due to blocked drains. Vehicles getting stuck daily.,Roads,Neutral,Pune,2,39,1,app,entire road is waterlogged after rain due to blocked drains vehicles getting stuck daily,entire road waterlogged rain due blocked drains vehicles getting stuck daily,entire road waterlogged rain due blocked drain vehicle getting stuck daily,14,0,0
CMP02228,2022-07-10,Long waiting queues at government hospital. Patients waiting since morning without help.,Healthcare,Negative,Hyderabad,3,45,1,walk-in,long waiting queues at government hospital patients waiting since morning without help,long waiting queues government hospital patients waiting since morning without help,long waiting queue government hospital patient waiting since morning without help,12,0,0
CMP02229,2023-08-01,School building roof leaking badly during rains. Children sitting in water. Dangerous.,Education,Negative,Delhi,3,11,0,app,school building roof leaking badly during rains children sitting in water dangerous,school building roof leaking badly rains children sitting water dangerous,school building roof leaking badly rain child sitting water dangerous,12,1,0
CMP02230,2022-08-06,Sewage drain open near hospital is a major health hazard. Requires urgent sealing.,Sanitation,Negative,Delhi,4,14,1,app,sewage drain open near hospital is a major health hazard requires urgent sealing,sewage drain open near hospital major health hazard requires urgent sealing,sewage drain open near hospital major health hazard requires urgent sealing,13,1,0
CMP02231,2022-06-17,Road on Hosur Road has huge potholes for months. Two-wheeler accidents happening daily.,Roads,Neutral,Ahmedabad,2,30,1,phone,road on hosur road has huge potholes for months two wheeler accidents happening daily,road hosur road huge potholes months two wheeler accidents happening daily,road hosur road huge pothole month two wheeler accident happening daily,14,0,0
CMP02232,2022-08-18,The footpath on main road is encroached by shops. Pedestrians are forced to walk on road.,Roads,Neutral,Pune,2,42,0,online,the footpath on main road is encroached by shops pedestrians are forced to walk on road,footpath main road encroached shops pedestrians forced walk road,footpath main road encroached shop pedestrian forced walk road,16,0,0
CMP02233,2023-12-07,Electricity bill is extremely high this month despite less usage. Clear overcharging happening.,Electricity,Negative,Bengaluru,4,5,1,phone,electricity bill is extremely high this month despite less usage clear overcharging happening,electricity bill extremely high month despite less usage clear overcharging happening,electricity bill extremely high month despite less usage clear overcharging happening,13,0,0
CMP02234,2022-08-06,A transformer on Anna Salai exploded yesterday. Still not repaired. Very dangerous situation.,Electricity,Critical/Urgent,Chennai,5,8,0,phone,a transformer on anna salai exploded yesterday still not repaired very dangerous situation,transformer anna salai exploded yesterday still not repaired dangerous situation,transformer anna salai exploded yesterday still not repaired dangerous situation,13,1,0
CMP02235,2022-03-28,Bus frequency on route 42A reduced drastically. Commuters waiting 27 hours daily.,Transport,Neutral,Pune,2,18,0,phone,bus frequency on route a reduced drastically commuters waiting hours daily,bus frequency route reduced drastically commuters waiting hours daily,bus frequency route reduced drastically commuter waiting hour daily,11,0,0
CMP02236,2023-07-19,Garbage not collected for 16 days in our area. Foul smell everywhere. Health risk high.,Sanitation,Negative,Hyderabad,3,8,0,online,garbage not collected for days in our area foul smell everywhere health risk high,garbage not collected days area foul smell everywhere health risk high,garbage not collected day area foul smell everywhere health risk high,14,0,0
CMP02237,2022-07-08,Hospital building in very poor condition. Ceiling leaking on patients during rains.,Healthcare,Negative,Ahmedabad,3,41,0,phone,hospital building in very poor condition ceiling leaking on patients during rains,hospital building poor condition ceiling leaking patients rains,hospital building poor condition ceiling leaking patient rain,12,0,0
CMP02238,2023-03-01,Sewage drain open near hospital is a major health hazard. Requires urgent sealing.,Sanitation,Negative,Bengaluru,3,26,1,app,sewage drain open near hospital is a major health hazard requires urgent sealing,sewage drain open near hospital major health hazard requires urgent sealing,sewage drain open near hospital major health hazard requires urgent sealing,13,1,0
CMP02239,2022-02-23,Long waiting queues at government hospital. Patients waiting since morning without help.,Healthcare,Negative,Hyderabad,4,25,0,app,long waiting queues at government hospital patients waiting since morning without help,long waiting queues government hospital patients waiting since morning without help,long waiting queue government hospital patient waiting since morning without help,12,0,0
